twitter-id	user-id	month	weekday	longitude	latitude	country-id	city-id	artist-id	track-id
134628496189296641	233432303	11	3	-90.1793075	30.001104500000004	3	975	446475	7677250	
134628899643604992	130796703	11	3	110.38118	-7.7785788	1	976	223000	4017119	
134628902575423489	49084839	11	3	-37.1007415	-11.001910500000001	0	977	240006	4288950	
134629452800999424	144582628	11	3	-46.595524999999995	-23.6828135	0	5	458376	7885748	
134629572879716352	169461565	11	3	115.24453	-8.633142	1	737	358655	6245061	
134629820737925120	49084839	11	3	-37.1007415	-11.001910500000001	0	977	70173	1248191	
134629877474267137	150299136	11	3	-46.595524999999995	-23.6828135	0	5	12723	200789	
134629920323284992	45813546	11	3	101.705305	3.14845	6	29	196527	3423582	
134630004918198272	150326330	11	3	103.906876	1.3968153	12	978	349424	6080309	
134630058412355584	60181979	11	3	-34.8821535	-7.1494065	0	45	335480	5865327	
134630292261584896	130796703	11	3	110.38118	-7.7785788	1	976	34173	602214	
134630533710872576	62235345	11	3	106.75369	-6.254589	1	979	151286	2574384	
134630524009459712	100632704	11	3	-41.9396195	-18.7954455	0	944	362872	6333915	
134630618595196928	32155861	11	3	114.17044	22.277655	52	980	308212	5411868	
134630977757650944	69721962	11	3	-47.436634	-23.470006	0	981	1986	28257	
134630980811112448	28824416	11	3	-46.595524999999995	-23.6828135	0	5	169251	2964263	
134631154195243008	59105798	11	3	4.367987	51.18107	24	904	221790	3998863	
134631196977135616	123590095	11	3	107.62619	-6.9055800000000005	1	114	10067	154979	
134631248936173568	130796703	11	3	110.38118	-7.7785788	1	976	9192	141574	
134631250404188161	208195225	11	3	5.0493746	51.688374	14	982	45556	798905	
134631512141332480	38787727	11	3	-72.7058	41.798717	3	150	462593	7946191	
134631707629465600	223729336	11	3	-76.338165	37.01896	3	983	172913	3028215	
134631769587716096	195281720	11	3	101.579483	3.1022070999999998	6	103	482075	8289769	
134631994331111424	28824416	11	3	-46.595524999999995	-23.6828135	0	5	418852	7211914	
134632153404276736	194964726	11	3	106.63671249999999	-6.186222000000001	1	861	59230	1048147	
134632323957272576	235859190	11	3	107.6497925	-6.9040125	1	621	241854	4318243	
134632645438095360	156803387	11	3	-99.68521	25.259256	11	984	466569	8011034	
134632798932836352	143126486	11	3	-98.493415	29.4809895	3	486	209601	3673661	
134632849163816960	263789577	11	3	-46.595524999999995	-23.6828135	0	5	297494	5240272	
134632858433236993	189313032	11	3	-46.290099	-23.86332	0	466	36836	644128	
134632874715525120	142763734	11	3	5.68487	53.03239000000001	14	985	223807	4028416	
134632876632317952	229980401	11	3	-75.73919	39.678665	3	149	122991	2106298	
134632977069129728	105627902	11	3	106.77884	-6.5663753	1	28	140749	2412336	
134633079842152448	147344638	11	3	-99.15336500000001	19.432546	11	226	82745	1479001	
134633283555299329	82954908	11	3	73.81829	18.4978	34	986	346060	6019673	
134633341004681216	28031382	11	3	-81.97137	34.9956	3	549	308470	5417374	
134633444914380800	84852835	11	3	28.214514	-25.771845	17	773	153294	2611951	
134633822246535171	22576870	11	3	-94.41374	35.2825	3	987	204084	3568139	
134634174802952195	22862691	11	3	-73.97968	40.6974375	3	269	298112	5250607	
134634312376139776	71985426	11	3	106.86068	-6.2588353	1	988	375884	6536725	
134634373013192704	229980401	11	3	-75.73919	39.678665	3	149	122991	2106314	
134634647094177792	96516122	11	3	4.309059	52.055916	14	197	216215	3880194	
134634779118280705	189313032	11	3	-46.290099	-23.86332	0	466	202	9526530	
134634891022315520	242087927	11	3	-77.104744	38.8817	3	96	82745	1479377	
134635100380999680	69721962	11	3	-47.436634	-23.470006	0	981	1986	28035	
134635103828713472	90070190	11	3	-73.97968	40.6974375	3	269	409815	9685011	
134635182677426176	98311228	11	3	106.94719	-6.229029	1	935	423147	7292324	
134635229095800832	304850015	11	3	136.5455	34.985492	16	58	204161	3569037	
134635271730892802	164914997	11	3	-93.10603500000002	44.939697499999994	3	129	474988	8144209	
134635348071424002	204774238	11	3	18.633299	-33.890555	17	469	343989	5988711	
134635461502173184	57213573	11	3	-46.595524999999995	-23.6828135	0	5	218421	3925074	
134635695900860418	22862691	11	3	-73.97968	40.6974375	3	269	430292	7410679	
134635738116530176	274758879	11	3	-68.265485	-9.9997665	0	264	128476	2187944	
134636164257816576	170956528	11	3	111.02251	-6.7522855	1	851	375884	6536726	
134636194481967106	278348190	11	3	-82.9314275	42.436037999999996	3	989	287024	5086382	
134636240103424001	201586204	11	3	-95.059465	29.916119000000002	3	990	474988	8144368	
134636672997531649	63897650	11	3	-87.63118	41.661427	3	470	474988	8144214	
134636698389839872	43788214	11	3	-122.168495	37.745052	3	991	418852	7211904	
134636916472676353	98311228	11	3	106.94719	-6.229029	1	935	33975	599338	
134637085700272128	119512960	11	3	-86.65031	34.74198	3	566	437152	7525125	
134637232656101376	283019679	11	3	-49.720895	-24.3400535	0	992	42710	744503	
134637412658847744	229635822	11	3	-83.099205	42.35271	3	471	458939	7895797	
134637551016353792	109766903	11	3	-80.9986	29.194788	3	993	56822	9049062	
134637919389483008	252053091	11	3	37.548339999999996	55.7558765	15	162	361491	9753674	
134637960695005184	82922518	11	3	-88.1973	41.881493	3	994	128059	2182490	
134637988079611904	64694201	11	3	-74.2672375	40.696197500000004	3	262	458939	7895797	
134638113053093888	136176920	11	3	4.4786	52.051414	14	995	398634	6875981	
134638371975856128	37554481	11	3	-76.71512	39.390163	3	996	412361	7103350	
134638427361648640	35305027	11	3	-93.1396595	16.74189	11	997	82745	1479214	
134638816333004800	89666968	11	3	100.41795	-0.8976287	1	998	482075	8289777	
134638815724847104	81532072	11	3	101.65367549999999	3.0329581500000002	6	25	77429	1379106	
134638872129843201	74073808	11	3	-46.595524999999995	-23.6828135	0	5	11465	177809	
134639169015263233	20356687	11	3	-0.06905	51.4702	2	2	389301	6740708	
134639258291011584	193692989	11	3	136.08903500000002	35.001909999999995	16	999	356772	6213179	
134639317975961600	147510594	11	3	106.81934	-6.3499875	1	31	110583	1900808	
134639575145529345	34266407	11	3	-0.16297065	51.51182	2	2	43007	749255	
134640115317358592	243264772	11	3	35.2433215	38.963745	9	33	356772	6213179	
134640462832209920	97571901	11	3	106.97896	-6.23191	1	714	148249	2529800	
134640775316250624	162328050	11	3	-0.34359154	51.74401	2	1000	450734	7751604	
134640879838298112	66515515	11	3	2.32838	48.8423	4	192	55393	982618	
134640997618556930	78362064	11	3	-47.903695	-23.355196	0	927	268259	4758875	
134641278393663488	125716924	11	3	-46.595524999999995	-23.6828135	0	5	241718	4316995	
134641461848326144	187954378	11	3	112.629085	-7.972494999999999	1	6	380498	6601069	
134642069300985856	42337989	11	3	-79.23922	43.71761	5	401	33975	599360	
134642544842780672	63264979	11	3	-104.756795	38.8753365	3	797	466569	8010960	
134642568582529024	377613429	11	3	18.262629500000003	52.2560845	33	1001	335839	5872281	
134642660018368512	145967008	11	3	107.60433	-6.867355	1	1002	35794	626996	
134642923584233472	50960683	11	3	106.974495	-6.229693	1	935	9192	141574	
134643078576353281	81655560	11	3	-51.1770765	-29.9153375	0	86	479734	9936151	
134643410547126272	273006859	11	3	-43.791380000000004	-19.8463225	0	490	270135	4794295	
134643582136107009	109766903	11	3	-80.9986	29.194788	3	993	42493	741373	
134643976149008384	79405290	11	3	106.91737	-6.2298617	1	433	471013	8079993	
134644008797474816	219809475	11	3	-47.0165595	-22.233556	0	1003	324021	5644207	
134644520280260611	116687237	11	3	49.9180515	54.776949	15	1004	241479	4312773	
134644567499735041	213419955	11	3	-45.917521	-23.0614175	0	306	344965	6003083	
134644764057415681	274089231	11	3	-74.15718	40.786873	3	1005	253986	4518030	
134644867199549442	167160636	11	3	-77.236965	38.804821000000004	3	174	481534	8254776	
134644983310450689	243950382	11	3	-35.221617	-5.7993135	0	336	50073	9502829	
134644993108348929	192695710	11	3	-34.882104	-7.1494065	0	45	298166	5251643	
134645193856122880	204774238	11	3	18.633299	-33.890555	17	469	45556	799050	
134645217293901824	83746301	11	3	-49.288439	-25.4951095	0	16	380114	6595110	
134645277339557888	342674705	11	3	12.514964999999998	41.8522115	21	92	170669	2991965	
134645329126637568	106849847	11	3	14.419583	50.086674	53	1006	401373	6947017	
134645506356936704	194566474	11	3	4.216372	51.996822	14	118	225867	4057155	
134645705934512128	179508521	11	3	-85.862976	41.72864	3	807	122991	2106432	
134645928236818437	56893266	11	3	-49.958943500000004	-22.186850500000002	0	1007	5987	187780	
134645940291248128	110714010	11	3	-59.98032500000001	-2.572425	0	30	82745	1479076	
134646110605160448	198402207	11	3	99.136925	3.484917	1	1008	356772	6212985	
134646636021415936	63264979	11	3	-104.756795	38.8753365	3	797	462786	7949134	
134646656305074176	216260796	11	3	107.60242	-6.912879	1	1009	376618	6546413	
134646732070993920	349822333	11	3	-59.98032500000001	-2.572425	0	30	362872	6333999	
134646854825689089	168726098	11	3	-48.50237	-1.4550205	0	106	211444	3706781	
134647122032205824	80275682	11	3	2.1392995	41.3941375	20	204	272174	4826918	
134647549968650240	38776946	11	3	-71.85919000000001	41.832079	3	970	250929	4469430	
134647782895128576	116292503	11	3	-90.32263499999999	38.610796	3	1010	264457	4702880	
134648118183604225	219809475	11	3	-47.0165595	-22.233556	0	1003	379188	6582924	
134648382504439808	239613467	11	3	-51.090621999999996	-26.1205565	0	473	10067	154951	
134648410295910400	345274539	11	3	101.65367549999999	3.0329581500000002	6	25	316246	5530524	
134648535999197184	159149410	11	3	-44.5232375	-22.441994	0	49	307459	5400562	
134648549592932353	349822333	11	3	-59.98032500000001	-2.572425	0	30	362872	6333987	
134648910969978880	299905804	11	3	-75.118042	40.0024985	3	156	122991	2106361	
134649126011940865	75238949	11	3	119.42633999999998	-5.1438346500000005	1	22	246145	4389406	
134649186669957120	175684448	11	3	13.347211999999999	38.137707	21	1011	82745	1479281	
134649309114269696	148217933	11	3	-80.14014	25.810001500000002	3	64	484133	8321302	
134649553864507392	299905804	11	3	-75.118042	40.0024985	3	156	122991	2106409	
134649804667092992	110634086	11	3	-86.66857999999999	34.701429	3	566	474988	8144214	
134650131139137536	83938605	11	3	139.37586499999998	35.4007625	16	1012	225221	4048972	
134650145823391745	24338854	11	3	-121.81736000000001	37.296833	3	1013	122991	2106409	
134650291697094656	349822333	11	3	-59.98032500000001	-2.572425	0	30	362872	6333953	
134650313608142848	105520083	11	3	107.62619	-6.9055800000000005	1	114	411627	7092029	
134650382017236992	287374301	11	3	-46.595524999999995	-23.6828135	0	5	130760	9140327	
134650556126998530	59188862	11	3	11.34343	45.70379	21	1014	316356	9547027	
134650597122125824	144057203	11	3	111.552795	-7.4142613	1	1015	82419	1474437	
134650616717910017	44890928	11	3	-80.2463795	25.6909195	3	877	361769	6312612	
134650856208474112	174007985	11	3	-48.7225125	-26.827419499999998	0	1016	9319	143498	
134651042087448576	370081338	11	3	103.887985	1.3746252	12	131	228395	4098232	
134651055060422656	108714585	11	3	-48.459796999999995	-1.2729295	0	106	343878	5985732	
134651162438811648	138101446	11	3	-96.96144000000001	32.862875	3	303	122991	2106182	
134651175885742081	166137530	11	3	33.19496	28.91854	49	1017	82745	1479214	
134651375459115009	292219552	11	3	4.475234	51.961487	14	1018	48698	862296	
134651400268414976	108714585	11	3	-48.459796999999995	-1.2729295	0	106	346060	6019385	
134651409009344512	349822333	11	3	-59.98032500000001	-2.572425	0	30	362872	6333951	
134651592182992898	175684448	11	3	13.347211999999999	38.137707	21	1011	82745	1479377	
134651647833022464	388559648	11	3	-74.99655	39.906769999999995	3	1019	466569	8011034	
134651782369509378	254360765	11	3	-41.9396195	-18.7954455	0	944	223000	4017103	
134651884710543360	193450849	11	3	-100.0768425	31.168935000000005	3	680	214994	3843948	
134652040164024320	198709194	11	3	-52.247711499999994	-24.8891395	0	945	194105	3389263	
134652057109016578	37920444	11	3	101.446785	3.0423108	6	199	52897	9053204	
134652291235061760	150262769	11	3	101.252715	3.3535940500000003	6	1020	201606	3514217	
134652589752061953	100632704	11	3	-41.9396195	-18.7954455	0	944	297494	5240034	
134652633087606784	75666980	11	3	-69.92396	18.493965	54	1021	240055	4290550	
134652777107423232	180874994	11	3	43.8510095	56.284685	15	1022	314367	5498014	
134652913518780416	205435957	11	3	-77.60470000000001	41.117935	3	1023	485137	8337122	
134652924570775552	69288045	11	3	106.82691	-6.168961	1	17	104957	1806597	
134652897857253378	172471001	11	3	-73.97717700000001	40.78088	3	4	361769	6312616	
134653069974704128	190994228	11	3	101.76995	2.9488615	6	14	204977	3582901	
134653158331924481	175684448	11	3	13.347211999999999	38.137707	21	1011	82745	1479167	
134653166154289154	52080037	11	3	-80.24533	36.1040065	3	478	356772	6213084	
134653714576314368	177420318	11	3	-90.243465	38.653099	3	1010	75946	1347159	
134653927823114240	166168050	11	3	-49.288439	-25.4951095	0	16	316246	5530557	
134654041551671298	20863419	11	3	30.3286985	59.93413650000001	15	81	129744	2211007	
134654101140144128	112957113	11	3	26.4649815	-32.10778	17	1024	111164	1910425	
134654205842554881	349822333	11	3	-59.98032500000001	-2.572425	0	30	362872	6333969	
134654282875150336	354703444	11	3	101.48232	3.068451	6	103	484982	8333937	
134654460097073153	62704279	11	3	-74.096148	40.9027675	3	603	46635	817642	
134654640158539777	213509759	11	3	-92.30099	16.258604499999997	11	495	419217	7221354	
134654739852967936	394096155	11	3	-46.595524999999995	-23.6828135	0	5	77429	1379106	
134655123652755456	97427341	11	3	110.84085	-7.579502	1	1025	251272	4475371	
134655481502380033	86559598	11	3	-75.663055	39.726555	3	589	261154	4656185	
134655548384755712	185263286	11	3	-74.17801	40.739986	3	149	344762	9597832	
134655553011060737	277880551	11	3	-43.44731	-22.916032	0	50	134810	2301861	
134655647638749184	52452063	11	3	110.37898	-7.763465	1	244	215116	3848061	
134655692001918978	88593371	11	3	-46.595524999999995	-23.6828135	0	5	75947	1347144	
134655702286352386	349822333	11	3	-59.98032500000001	-2.572425	0	30	362872	6333995	
134655748029427712	114516525	11	3	2.25091535	48.97307300000001	4	1026	122991	2106314	
134655936643080192	139959449	11	3	-88.86196	33.440678	3	652	122991	2106349	
134656294572392449	394096155	11	3	-46.595524999999995	-23.6828135	0	5	240055	4290564	
134656329854889985	185031114	11	3	-52.9701385	-27.0528915	0	1027	78727	1406664	
134656588714745857	134867284	11	3	20.67568	48.0891765	35	1028	9192	141567	
134656677738848260	283019679	11	3	-49.720895	-24.3400535	0	992	392429	6786257	
134656757057331200	139959449	11	3	-88.861946	33.440697	3	652	122991	2106383	
134656839383134209	298585678	11	3	103.38222999999999	2.0481124	6	194	356772	6213179	
134657023999623169	22857265	11	3	106.82691	-6.168961	1	17	254784	4529740	
134657029754204161	24407970	11	3	-80.16837	26.203651	3	354	320064	5583720	
134657203817820162	173368015	11	3	115.24453	-8.633142	1	737	212657	3728392	
134657214408433664	20280431	11	3	-83.21721	42.31523	3	1029	486179	8353835	
134657230363561985	50264619	11	3	106.75873	-6.1780453	1	815	192349	3363351	
134657234482364416	141213687	11	3	5.16052675	52.2316735	14	257	73908	1315239	
134657285216673794	349822333	11	3	-59.98032500000001	-2.572425	0	30	362872	6333997	
134657338564030464	300969727	11	3	-75.57844	39.998577	3	1030	456089	7851239	
134657626918240256	169143584	11	3	-77.1022175	38.8807625	3	96	200724	3501298	
134657689857961984	37920444	11	3	101.446785	3.0423108	6	199	313311	5483823	
134657699295150080	52080037	11	3	-80.24533	36.1040065	3	478	122991	2106166	
134657777791545344	125014134	11	3	100.34571	13.685537	28	191	223000	4017114	
134657878819737602	75238949	11	3	119.42633999999998	-5.1438346500000005	1	22	77470	1379803	
134657942942265344	209520327	11	3	112.71741	-7.2770975	1	53	300560	5287051	
134658174065192960	287402504	11	3	-117.34157	34.110348	3	836	195999	3415527	
134658309855789057	119027545	11	3	37.548339999999996	55.7558765	15	162	262440	9504925	
134658668527484928	30440118	11	3	-92.70415	32.5280785	3	198	122991	2106413	
134658740132651010	386614927	11	3	-48.966474500000004	-26.2616895	0	316	82598	1476797	
134658817194590209	286274676	11	3	-118.31059	33.95025	3	67	474988	8144368	
134659088918384640	161857467	11	3	-46.595524999999995	-23.6828135	0	5	9192	141574	
134659276273758208	79081637	11	3	-48.635515	-22.546051000000002	0	391	116926	2012386	
134659399674372096	76737787	11	3	-71.02777499999999	42.084383	3	1031	113551	1948312	
134659515412000769	349242404	11	3	-47.407715	-22.745161	0	738	87316	1554849	
134659535414624257	386614927	11	3	-48.966474500000004	-26.2616895	0	316	104957	1806597	
134659695939039232	164914997	11	3	-93.10605000000001	44.939697499999994	3	129	149703	2552103	
134659825807261696	81734235	11	3	-43.44731	-22.916032	0	50	49364	873952	
134659936113262593	85161931	11	3	-46.595524999999995	-23.6828135	0	5	316246	5530557	
134659964387069952	29815685	11	3	-91.96154	33.125834	3	1032	306484	5384697	
134660053390209024	96351445	11	3	-6.24740085	53.354901999999996	19	83	211444	3706706	
134660513706680322	259275879	11	3	6.926601	52.808826	14	164	164436	2857940	
134660617968680961	60900594	11	3	106.77019	-6.3849626	1	102	297494	5240283	
134660681382363136	50070799	11	3	-58.37723	-34.61315	55	1033	404313	6987258	
134660835938283521	19613830	11	3	-46.595524999999995	-23.6828135	0	5	338268	5907503	
134660938346414081	329347039	11	3	-50.0710105	-25.147631500000003	0	1034	240055	4520178	
134660983179321345	69429205	11	3	-1.494551	53.39067	2	1035	423147	7292296	
134660992478089216	119155557	11	3	-46.595524999999995	-23.6828135	0	5	356772	6212833	
134661027051732992	29815685	11	3	-91.96154	33.125834	3	1032	306484	5384727	
134661269985837056	234550994	11	3	-79.03477	43.114727	3	1036	50630	893100	
134661465767550976	174007985	11	3	-48.7225125	-26.827419499999998	0	1016	179099	3138637	
134661710614237184	174194590	11	3	-0.142822	51.52074	2	2	265412	4718308	
134661938176196608	40811553	11	3	-86.92437	33.46729	3	1037	416756	7176784	
134662205181403138	21601866	11	3	-4.8711295	57.60156500000001	2	1038	484940	8333343	
134662216803815424	88692787	11	3	4.776006499999999	52.948346	14	1039	186045	3257623	
134662230972186624	24466167	11	3	-106.43959	31.852749	3	688	122991	2106182	
134662293651865600	38680744	11	3	-81.249664	29.564497	3	1040	153294	2611948	
134662358571290625	157492818	11	3	106.82691	-6.168961	1	17	469818	8063148	
134662363952582656	233629544	11	3	-43.9598235	-19.9186925	0	203	513932	9419630	
134662383078617088	96351445	11	3	-6.24740085	53.354901999999996	19	83	410815	7080485	
134662661114834944	317572051	11	3	106.82691	-6.168961	1	17	249517	4448299	
134662701904437248	47099999	11	3	106.8091725	-6.2445845	1	139	158992	2728125	
134662927197286401	223159633	11	3	-72.51679	41.781318	3	120	239901	4287563	
134663004523479040	59354250	11	3	101.8813	0.4274773	1	969	320569	9551069	
134663078922035200	80358707	11	3	-119.30660499999999	37.269174	3	361	374235	6513410	
134663200724615168	25171536	11	3	-85.387565	40.194903	3	377	419803	7233102	
134663238003593216	174194590	11	3	-0.142822	51.52074	2	2	234288	4203207	
134663328294383616	93494878	11	3	-0.08743635	51.4891395	2	2	274007	4860180	
134663389225041920	136011786	11	3	-76.87745	38.95792	3	309	52897	9053250	
134663390877593601	280724979	11	3	-43.44731	-22.916032	0	50	436649	7516442	
134663593588305920	42523038	11	3	-80.639545	41.094480000000004	3	713	203973	3566862	
134663593588305920	42523038	11	3	-80.639545	41.094480000000004	3	713	203973	3566862	
134663697170829312	81045982	11	3	110.80521	-7.5363927	1	186	6451	94183	
134664040692727808	67114672	11	3	-51.968328	-23.405727	0	574	208968	3663822	
134664306406072320	222640092	11	3	-80.82263	35.248104	3	44	45556	799050	
134664497871855616	213727483	11	3	-77.49224	38.88446	3	1041	422348	7277875	
134664666776469504	346961997	11	3	-48.459796999999995	-1.2729295	0	106	384551	6663662	
134664779972362240	15376696	11	3	-51.159310000000005	-30.0997205	0	263	347468	6044573	
134664844078096384	63264979	11	3	-104.756795	38.8753365	3	797	199025	3470264	
134664894598479872	227850499	11	3	-72.71341	41.739845	3	150	122991	2106383	
134665090367635457	275584631	11	3	2.5002089	48.757023	4	1042	225713	4055192	
134665400377032704	183022393	11	3	-66.0446	18.135706000000003	3	1043	117897	2024780	
134665571353636864	24305800	11	3	-43.382374	-22.965677	0	50	114218	1962423	
134665775033229312	50797444	11	3	-73.7739	40.93021	3	287	387801	6717006	
134666002846846976	227283340	11	3	8.671097	47.426944999999996	56	1044	231484	4156367	
134666135726592002	88692787	11	3	4.776006499999999	52.948346	14	1039	82745	1479214	
134666173622132737	174194590	11	3	-0.142822	51.52074	2	2	342165	5962990	
134666344259006465	83486618	11	3	-42.467419	-22.306884	0	1045	139081	2388069	
134666396025110528	199452324	11	3	-43.44731	-22.916032	0	50	10067	155341	
134666713340973056	72377159	11	3	-95.47617	29.866718	3	229	250929	4469898	
134666736921362432	22198541	11	3	-78.460545	35.922534999999996	3	404	4976	8961071	
134666845285392384	213578249	11	3	106.89251	-6.16453	1	693	44028	772819	
134667020347248641	267737326	11	3	101.66268	3.1043377	6	1046	92340	1936452	
134667124277919744	329251414	11	3	27.997183	-26.18371	17	358	53364	944562	
134667125016113153	102124478	11	3	-79.19918	43.7901	5	401	46635	817575	
134667169572200448	277368038	11	3	106.68295	-6.1850786	1	1047	304333	5351213	
134667284550647808	118115795	11	3	-67.06655	10.352999	45	1048	466569	8011034	
134667377605492736	158238845	11	3	106.98813999999999	-6.235975	1	714	114141	1960474	
134667503069704192	259275879	11	3	6.926601	52.808826	14	164	375388	6530312	
134667674314752001	49497310	11	3	-46.595524999999995	-23.6828135	0	5	485137	8337107	
134667907299942401	116564683	11	3	-76.904015	38.80369	3	1049	138963	2386430	
134667922818859009	233629544	11	3	-43.9598235	-19.9186925	0	203	439383	7561819	
134667993857794048	174194590	11	3	-0.142822	51.52074	2	2	43581	762034	
134668063097364480	90491537	11	3	-81.33082	28.497637	3	440	199529	3477912	
134668269679427584	230563149	11	3	5.1375203	51.490883	14	1050	122991	2106308	
134668306643820544	258976253	11	3	-47.796621	-15.776297999999999	0	121	302277	5315312	
134668695313190912	48484103	11	3	-90.18877	32.3110695	3	724	223685	9422843	
134668706927222785	292557784	11	3	-99.13708	19.400324	11	1051	222954	4016211	
134668921625260032	213727483	11	3	-77.555954	38.764126	3	1052	4432	63878	
134669068765626368	209220061	11	3	-43.44731	-22.916032	0	50	271277	4810961	
134669097370779648	247330607	11	3	101.705305	3.14845	6	29	151666	2579860	
134669176215310337	96064073	11	3	-82.40713500000001	36.346815	3	1053	41851	729277	
134669252052533248	275836333	11	3	-87.452045	33.286868	3	517	245701	4385153	
134669460131946496	43920620	11	3	-73.78733	40.92683	3	287	122991	2106361	
134669737769701376	96351445	11	3	-6.24740085	53.354901999999996	19	83	35546	622633	
134669756988010497	292557784	11	3	-99.136765	19.400421	11	1054	222954	4016089	
134669945597476864	351936332	11	3	-46.593792	-23.56624	0	56	56795	1004842	
134670003910885376	377756174	11	3	106.82691	-6.168961	1	17	52897	9053258	
134670121707896832	58333005	11	3	2.269292	48.981518	4	1055	446475	7677236	
134670320928960514	55209491	11	3	-4.2324205	55.85544949999999	2	1056	282810	5004834	
134670329296592896	74981400	11	3	-0.350433	51.46174	2	1057	276625	4905552	
134670426067574784	58628721	11	3	-47.0302525	-22.8952045	0	9	378069	6567284	
134670430115074048	275836333	11	3	-87.452045	33.286868	3	517	245701	4385148	
134670499673411585	230623551	11	3	-35.221617	-5.799269	0	336	384551	6663734	
134670540010029056	174194590	11	3	-0.142822	51.52074	2	2	438144	7540423	
134670646667001856	91979641	11	3	-49.7420045	-22.082873499999998	0	1058	140749	2412428	
134670980785246208	73818846	11	3	-83.74015	42.27518	3	513	109700	1887651	
134671123156705281	174194590	11	3	-0.142822	51.52074	2	2	69062	1229462	
134671218291912704	93494878	11	3	-0.08743635	51.4891395	2	2	467165	8018213	
134671222855319552	59688484	11	3	-92.02413	30.229218	3	739	321917	5612033	
134671302815514625	211666952	11	3	-38.5026015	-12.875334500000001	0	40	323232	5632302	
134671545061748736	15920224	11	3	-122.29449	47.894054	3	1059	356772	6212943	
134671566863736832	230623551	11	3	-35.221617	-5.799269	0	336	384551	6663741	
134671712087322624	82814790	11	3	107.10771	-6.1992165	1	848	9192	141574	
134671734480707584	88454767	11	3	-49.9036975	-21.490968499999997	0	1060	35381	9039360	
134671757977198594	50104466	11	3	-35.19491	-5.897259	0	1061	82419	1474443	
134672046373347328	296546016	11	3	-54.3739605	-30.333103	0	395	46700	818762	
134672118544728064	58613983	11	3	-86.00814	42.090866	3	1062	41851	729430	
134672190204416000	135456321	11	3	2.3469263	48.858842499999994	4	192	191267	3343969	
134672276401553408	46081074	11	3	121.00413	14.710072	7	1063	371360	6468328	
134672723027836928	89070106	11	3	107.12911700000001	-7.048818499999999	1	1064	220806	3980054	
134672788886790144	43920620	11	3	-73.78733	40.92683	3	287	122991	2106298	
134672804103725056	93494878	11	3	-0.08743635	51.4891395	2	2	59230	1048161	
134672973125787648	101047907	11	3	2.1392995	41.3941375	20	204	446266	7673105	
134672977018097664	79081637	11	3	-48.635515	-22.546051000000002	0	391	236518	4238699	
134673051483779072	128971106	11	3	4.4131046000000005	52.190767	14	47	82745	1479135	
134673215208427522	185282222	11	3	-93.3533	45.17286	3	1065	474988	8144214	
134673237052370944	174194590	11	3	-0.142822	51.52074	2	2	291216	5153056	
134673515180855296	182641215	11	3	101.76995	2.9488615	6	14	223000	4017127	
134673636681457665	351349143	11	3	-87.63561	41.512384	3	379	316560	5533961	
134673710362791938	351913408	11	3	-49.288439	-25.4951095	0	16	250512	4462883	
134673871688306688	138336770	11	3	106.65372500000001	-6.295385	1	887	423147	7292336	
134673950839013377	51209691	11	3	-54.5968	-20.463242	0	365	271604	4816296	
134674119693312000	207309854	11	3	-77.01457500000001	38.893597500000006	3	323	463168	9795550	
134674268901482496	28919624	11	3	-81.36716000000001	42.950134500000004	5	2	223000	4017103	
134674310378954752	14099909	11	3	4.2716074	51.9244565	14	265	381113	6608398	
134674350472314880	142557602	11	3	100.43363	5.521488	6	1066	170669	2991912	
134674489341517824	23573258	11	3	24.508008500000003	38.2752775	39	449	279409	4952940	
134674560686632960	96351445	11	3	-6.24740085	53.354901999999996	19	83	303795	5343189	
134674694690447360	114742640	11	3	4.860629	45.76891	4	293	54254	963175	
134674798616903680	104064111	11	3	-79.98062	40.43136	3	383	237760	4256283	
134674826899107840	228425045	11	3	39.714352500000004	54.661018	15	1067	401373	6946817	
134675297768439808	55055924	11	3	-46.908365	-23.201095000000002	0	397	52897	9053233	
134675536252379138	174194590	11	3	-0.142822	51.52074	2	2	327161	5712403	
134675592053403650	70677802	11	3	112.67629	-7.283772	1	1068	52897	9053213	
134675762929348609	110949328	11	3	101.38551	3.2318740999999997	6	52	389447	6744348	
134675816561901568	314542842	11	3	101.705305	3.14845	6	29	485873	8350102	
134675864012079104	231924855	11	3	-3.952858	55.882947	2	317	34087	9016629	
134676142790688768	220126949	11	3	6.3149724	52.10481	14	1069	48407	857689	
134676210713243650	250165368	11	3	-46.507504999999995	-23.9554645	0	959	54820	972104	
134676417735692288	169841973	11	3	24.128656499999998	56.971493499999994	23	107	136496	2338197	
134676735273861120	232228037	11	3	-74.7715175	40.616037000000006	3	1070	122991	2106344	
134676754148245504	34352401	11	3	-71.589838	43.1072275	3	1071	59965	7252546	
134677068737818624	160396843	11	3	-46.530654	-23.80405	0	163	446266	7673056	
134677106935341056	193862576	11	3	-46.507504999999995	-23.9554645	0	959	413819	9690376	
134677329153765377	283019679	11	3	-49.720895	-24.3400535	0	992	335625	5868264	
134677359243698177	104064111	11	3	-79.98062	40.43136	3	383	16286	270703	
134677372048900096	264251150	11	3	-118.210747	34.0209315	3	67	356772	6212759	
134677400482091008	146966893	11	3	-118.46517	34.18999	3	216	237086	4247951	
134677428974002176	174194590	11	3	-0.142822	51.52074	2	2	187044	7408430	
